scope,chromosome,bin_idx,start_bp,end_bp,start_mb,end_mb,region,bin_width_bp,bin_mid_bp,chrom_length_bp,chrom_offset_bp,chrom_center_mb,label,genome_mid_bp,mean_n_variants,sem_n_variants,mean_variants_per_100mb,sem_variants_per_100mb,n_unique_donor_variants,n_stage_timing_donors,bin_size_bp,species,dataset,plot_label,scope_color
Adult-specific,chr6,0,1,10000000,1e-06,10.0,chr6:0.0-10.0 Mb,10000000,5000000.5,170805979,1061198324,1146.6013135,6,1066198324.5,0.7272727272727273,0.40655781409087083,7.2727272727272725,4.065578140908709,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,1,10000001,20000000,10.000001,20.0,chr6:10.0-20.0 Mb,10000000,15000000.5,170805979,1061198324,1146.6013135,6,1076198324.5,2.0,1.1984838907401454,20.0,11.984838907401453,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,2,20000001,30000000,20.000001,30.0,chr6:20.0-30.0 Mb,10000000,25000000.5,170805979,1061198324,1146.6013135,6,1086198324.5,1.0,0.6179143806533247,10.0,6.179143806533246,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,3,30000001,40000000,30.000001,40.0,chr6:30.0-40.0 Mb,10000000,35000000.5,170805979,1061198324,1146.6013135,6,1096198324.5,2.1818181818181817,1.2046740926165416,21.818181818181817,12.046740926165414,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,4,40000001,50000000,40.000001,50.0,chr6:40.0-50.0 Mb,10000000,45000000.5,170805979,1061198324,1146.6013135,6,1106198324.5,1.3636363636363635,0.8232168307397653,13.636363636363637,8.23216830739765,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,5,50000001,60000000,50.000001,60.0,chr6:50.0-60.0 Mb,10000000,55000000.5,170805979,1061198324,1146.6013135,6,1116198324.5,0.7272727272727273,0.4283352359778089,7.2727272727272725,4.28335235977809,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,6,60000001,70000000,60.000001,70.0,chr6:60.0-70.0 Mb,10000000,65000000.5,170805979,1061198324,1146.6013135,6,1126198324.5,0.18181818181818182,0.1818181818181818,1.8181818181818181,1.8181818181818181,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,7,70000001,80000000,70.000001,80.0,chr6:70.0-80.0 Mb,10000000,75000000.5,170805979,1061198324,1146.6013135,6,1136198324.5,1.4545454545454546,0.7306738653603679,14.545454545454545,7.30673865360368,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,8,80000001,90000000,80.000001,90.0,chr6:80.0-90.0 Mb,10000000,85000000.5,170805979,1061198324,1146.6013135,6,1146198324.5,1.2727272727272727,0.6887526154500295,12.727272727272727,6.887526154500295,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,9,90000001,100000000,90.000001,100.0,chr6:90.0-100.0 Mb,10000000,95000000.5,170805979,1061198324,1146.6013135,6,1156198324.5,0.2727272727272727,0.14083575804390605,2.727272727272727,1.4083575804390607,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,10,100000001,110000000,100.000001,110.0,chr6:100.0-110.0 Mb,10000000,105000000.5,170805979,1061198324,1146.6013135,6,1166198324.5,1.0909090909090908,0.6668043934869908,10.909090909090908,6.6680439348699085,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,11,110000001,120000000,110.000001,120.0,chr6:110.0-120.0 Mb,10000000,115000000.5,170805979,1061198324,1146.6013135,6,1176198324.5,1.8181818181818181,0.7956493268014934,18.181818181818183,7.956493268014933,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,12,120000001,130000000,120.000001,130.0,chr6:120.0-130.0 Mb,10000000,125000000.5,170805979,1061198324,1146.6013135,6,1186198324.5,1.1818181818181819,0.9027048427131935,11.818181818181818,9.027048427131932,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,13,130000001,140000000,130.000001,140.0,chr6:130.0-140.0 Mb,10000000,135000000.5,170805979,1061198324,1146.6013135,6,1196198324.5,1.7272727272727273,0.7756628730073287,17.272727272727273,7.756628730073288,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,14,140000001,150000000,140.000001,150.0,chr6:140.0-150.0 Mb,10000000,145000000.5,170805979,1061198324,1146.6013135,6,1206198324.5,2.0,0.9045340337332909,20.0,9.04534033733291,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,15,150000001,160000000,150.000001,160.0,chr6:150.0-160.0 Mb,10000000,155000000.5,170805979,1061198324,1146.6013135,6,1216198324.5,3.6363636363636362,1.7282294001388046,36.36363636363637,17.282294001388046,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,16,160000001,170000000,160.000001,170.0,chr6:160.0-170.0 Mb,10000000,165000000.5,170805979,1061198324,1146.6013135,6,1226198324.5,0.6363636363636364,0.2787219948501072,6.363636363636363,2.7872199485010714,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr6,17,170000001,170805979,170.000001,170.805979,chr6:170.0-170.8 Mb,805979,170402990.0,170805979,1061198324,1146.6013135,6,1231601314.0,0.09090909090909091,0.0909090909090909,11.279337415626326,11.279337415626326,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,0,1,10000000,1e-06,10.0,chr7:0.0-10.0 Mb,10000000,5000000.5,159345973,1232004303,1311.6772895,7,1237004303.5,3.090909090909091,1.455113525433953,30.90909090909091,14.551135254339528,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,1,10000001,20000000,10.000001,20.0,chr7:10.0-20.0 Mb,10000000,15000000.5,159345973,1232004303,1311.6772895,7,1247004303.5,0.9090909090909091,0.5469675984178662,9.090909090909092,5.4696759841786635,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,2,20000001,30000000,20.000001,30.0,chr7:20.0-30.0 Mb,10000000,25000000.5,159345973,1232004303,1311.6772895,7,1257004303.5,1.8181818181818181,0.8401101856107579,18.181818181818183,8.401101856107578,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,3,30000001,40000000,30.000001,40.0,chr7:30.0-40.0 Mb,10000000,35000000.5,159345973,1232004303,1311.6772895,7,1267004303.5,2.3636363636363638,1.2230567315521557,23.636363636363637,12.230567315521553,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,4,40000001,50000000,40.000001,50.0,chr7:40.0-50.0 Mb,10000000,45000000.5,159345973,1232004303,1311.6772895,7,1277004303.5,0.7272727272727273,0.3835458747223452,7.2727272727272725,3.835458747223452,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,5,50000001,60000000,50.000001,60.0,chr7:50.0-60.0 Mb,10000000,55000000.5,159345973,1232004303,1311.6772895,7,1287004303.5,1.0,0.447213595499958,10.0,4.47213595499958,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,6,60000001,70000000,60.000001,70.0,chr7:60.0-70.0 Mb,10000000,65000000.5,159345973,1232004303,1311.6772895,7,1297004303.5,1.7272727272727273,0.9154324272853893,17.272727272727273,9.154324272853893,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,7,70000001,80000000,70.000001,80.0,chr7:70.0-80.0 Mb,10000000,75000000.5,159345973,1232004303,1311.6772895,7,1307004303.5,2.272727272727273,1.0794856442761742,22.727272727272727,10.794856442761741,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,8,80000001,90000000,80.000001,90.0,chr7:80.0-90.0 Mb,10000000,85000000.5,159345973,1232004303,1311.6772895,7,1317004303.5,0.2727272727272727,0.19497827808661108,2.727272727272727,1.9497827808661108,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,9,90000001,100000000,90.000001,100.0,chr7:90.0-100.0 Mb,10000000,95000000.5,159345973,1232004303,1311.6772895,7,1327004303.5,1.3636363636363635,0.6778673411748091,13.636363636363637,6.77867341174809,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,10,100000001,110000000,100.000001,110.0,chr7:100.0-110.0 Mb,10000000,105000000.5,159345973,1232004303,1311.6772895,7,1337004303.5,2.090909090909091,0.9577867048047943,20.90909090909091,9.577867048047946,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,11,110000001,120000000,110.000001,120.0,chr7:110.0-120.0 Mb,10000000,115000000.5,159345973,1232004303,1311.6772895,7,1347004303.5,1.5454545454545454,0.9081813631812493,15.454545454545455,9.081813631812492,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,12,120000001,130000000,120.000001,130.0,chr7:120.0-130.0 Mb,10000000,125000000.5,159345973,1232004303,1311.6772895,7,1357004303.5,1.7272727272727273,0.8100607058161987,17.272727272727273,8.100607058161987,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,13,130000001,140000000,130.000001,140.0,chr7:130.0-140.0 Mb,10000000,135000000.5,159345973,1232004303,1311.6772895,7,1367004303.5,1.9090909090909092,0.8141313882632042,19.09090909090909,8.141313882632039,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,14,140000001,150000000,140.000001,150.0,chr7:140.0-150.0 Mb,10000000,145000000.5,159345973,1232004303,1311.6772895,7,1377004303.5,0.7272727272727273,0.3835458747223452,7.2727272727272725,3.835458747223452,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr7,15,150000001,159345973,150.000001,159.345973,chr7:150.0-159.3 Mb,9345973,154672987.0,159345973,1232004303,1311.6772895,7,1386677290.0,2.0,0.8528028654224418,21.399591032415778,9.124816275656283,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,0,1,10000000,1e-06,10.0,chr8:0.0-10.0 Mb,10000000,5000000.5,145138636,1391350276,1463.919594,8,1396350276.5,0.18181818181818182,0.12196734422726124,1.8181818181818181,1.2196734422726125,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,1,10000001,20000000,10.000001,20.0,chr8:10.0-20.0 Mb,10000000,15000000.5,145138636,1391350276,1463.919594,8,1406350276.5,1.8181818181818181,0.9799645802335902,18.181818181818183,9.799645802335903,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,2,20000001,30000000,20.000001,30.0,chr8:20.0-30.0 Mb,10000000,25000000.5,145138636,1391350276,1463.919594,8,1416350276.5,1.8181818181818181,0.8181818181818182,18.181818181818183,8.181818181818182,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,3,30000001,40000000,30.000001,40.0,chr8:30.0-40.0 Mb,10000000,35000000.5,145138636,1391350276,1463.919594,8,1426350276.5,1.5454545454545454,0.9081813631812493,15.454545454545455,9.081813631812492,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,4,40000001,50000000,40.000001,50.0,chr8:40.0-50.0 Mb,10000000,45000000.5,145138636,1391350276,1463.919594,8,1436350276.5,1.0,0.5877538136452587,10.0,5.8775381364525865,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,5,50000001,60000000,50.000001,60.0,chr8:50.0-60.0 Mb,10000000,55000000.5,145138636,1391350276,1463.919594,8,1446350276.5,1.4545454545454546,0.6517617574158153,14.545454545454545,6.517617574158153,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,6,60000001,70000000,60.000001,70.0,chr8:60.0-70.0 Mb,10000000,65000000.5,145138636,1391350276,1463.919594,8,1456350276.5,0.9090909090909091,0.5792557208026906,9.090909090909092,5.792557208026905,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,7,70000001,80000000,70.000001,80.0,chr8:70.0-80.0 Mb,10000000,75000000.5,145138636,1391350276,1463.919594,8,1466350276.5,0.36363636363636365,0.20327890704543541,3.6363636363636362,2.0327890704543545,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,8,80000001,90000000,80.000001,90.0,chr8:80.0-90.0 Mb,10000000,85000000.5,145138636,1391350276,1463.919594,8,1476350276.5,0.9090909090909091,0.43598468393752,9.090909090909092,4.3598468393752,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,9,90000001,100000000,90.000001,100.0,chr8:90.0-100.0 Mb,10000000,95000000.5,145138636,1391350276,1463.919594,8,1486350276.5,1.5454545454545454,0.7551476239016431,15.454545454545455,7.5514762390164325,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,10,100000001,110000000,100.000001,110.0,chr8:100.0-110.0 Mb,10000000,105000000.5,145138636,1391350276,1463.919594,8,1496350276.5,1.3636363636363635,0.6504925025453934,13.636363636363637,6.504925025453933,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,11,110000001,120000000,110.000001,120.0,chr8:110.0-120.0 Mb,10000000,115000000.5,145138636,1391350276,1463.919594,8,1506350276.5,1.2727272727272727,0.5735203743850003,12.727272727272727,5.735203743850002,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,12,120000001,130000000,120.000001,130.0,chr8:120.0-130.0 Mb,10000000,125000000.5,145138636,1391350276,1463.919594,8,1516350276.5,0.9090909090909091,0.43598468393752,9.090909090909092,4.3598468393752,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,13,130000001,140000000,130.000001,140.0,chr8:130.0-140.0 Mb,10000000,135000000.5,145138636,1391350276,1463.919594,8,1526350276.5,1.0909090909090908,0.5126498974498794,10.909090909090908,5.126498974498795,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr8,14,140000001,145138636,140.000001,145.138636,chr8:140.0-145.1 Mb,5138636,142569318.5,145138636,1391350276,1463.919594,8,1533919594.5,0.8181818181818182,0.5529784118452928,15.922159463752992,10.761190554172211,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,0,1,10000000,1e-06,10.0,chr9:0.0-10.0 Mb,10000000,5000000.5,138394717,1536488912,1605.6862705,9,1541488912.5,2.090909090909091,1.0570503166362641,20.90909090909091,10.570503166362645,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,1,10000001,20000000,10.000001,20.0,chr9:10.0-20.0 Mb,10000000,15000000.5,138394717,1536488912,1605.6862705,9,1551488912.5,1.0909090909090908,0.5300865358950273,10.909090909090908,5.300865358950274,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,2,20000001,30000000,20.000001,30.0,chr9:20.0-30.0 Mb,10000000,25000000.5,138394717,1536488912,1605.6862705,9,1561488912.5,0.18181818181818182,0.18181818181818182,1.8181818181818181,1.8181818181818183,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,3,30000001,40000000,30.000001,40.0,chr9:30.0-40.0 Mb,10000000,35000000.5,138394717,1536488912,1605.6862705,9,1571488912.5,2.090909090909091,1.0741131263812311,20.90909090909091,10.741131263812315,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,4,40000001,50000000,40.000001,50.0,chr9:40.0-50.0 Mb,10000000,45000000.5,138394717,1536488912,1605.6862705,9,1581488912.5,0.2727272727272727,0.14083575804390605,2.727272727272727,1.4083575804390607,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,5,50000001,60000000,50.000001,60.0,chr9:50.0-60.0 Mb,10000000,55000000.5,138394717,1536488912,1605.6862705,9,1591488912.5,0.0,0.0,0.0,0.0,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,6,60000001,70000000,60.000001,70.0,chr9:60.0-70.0 Mb,10000000,65000000.5,138394717,1536488912,1605.6862705,9,1601488912.5,0.45454545454545453,0.24729946379518986,4.545454545454546,2.4729946379518988,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,7,70000001,80000000,70.000001,80.0,chr9:70.0-80.0 Mb,10000000,75000000.5,138394717,1536488912,1605.6862705,9,1611488912.5,2.4545454545454546,1.4482819688020094,24.545454545454547,14.482819688020095,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,8,80000001,90000000,80.000001,90.0,chr9:80.0-90.0 Mb,10000000,85000000.5,138394717,1536488912,1605.6862705,9,1621488912.5,2.3636363636363638,1.0640636282472387,23.636363636363637,10.640636282472387,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,9,90000001,100000000,90.000001,100.0,chr9:90.0-100.0 Mb,10000000,95000000.5,138394717,1536488912,1605.6862705,9,1631488912.5,2.090909090909091,1.0484147813337086,20.90909090909091,10.484147813337088,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,10,100000001,110000000,100.000001,110.0,chr9:100.0-110.0 Mb,10000000,105000000.5,138394717,1536488912,1605.6862705,9,1641488912.5,1.4545454545454546,0.6232413273091858,14.545454545454545,6.232413273091859,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,11,110000001,120000000,110.000001,120.0,chr9:110.0-120.0 Mb,10000000,115000000.5,138394717,1536488912,1605.6862705,9,1651488912.5,1.9090909090909092,0.8361659845503214,19.09090909090909,8.361659845503214,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,12,120000001,130000000,120.000001,130.0,chr9:120.0-130.0 Mb,10000000,125000000.5,138394717,1536488912,1605.6862705,9,1661488912.5,2.4545454545454546,1.1067038395296873,24.545454545454547,11.067038395296874,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Adult-specific,chr9,13,130000001,138394717,130.000001,138.394717,chr9:130.0-138.4 Mb,8394717,134197359.0,138394717,1536488912,1605.6862705,9,1670686271.0,1.3636363636363635,0.7418983913855698,16.243982538498482,8.837681977672023,4900,11,10000000,Human,TabSap,Human (TabSap),#7e4314
Embryoblast,chr1,0,1,10000000,1e-06,10.0,chr1:0.0-10.0 Mb,10000000,5000000.5,248956422,0,124.478211,1,5000000.5,1.0909090909090908,0.5792557208026906,10.909090909090908,5.792557208026905,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,1,10000001,20000000,10.000001,20.0,chr1:10.0-20.0 Mb,10000000,15000000.5,248956422,0,124.478211,1,15000000.5,1.5454545454545454,0.8566704719556181,15.454545454545455,8.56670471955618,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,2,20000001,30000000,20.000001,30.0,chr1:20.0-30.0 Mb,10000000,25000000.5,248956422,0,124.478211,1,25000000.5,0.8181818181818182,0.46354722850843494,8.181818181818182,4.63547228508435,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,3,30000001,40000000,30.000001,40.0,chr1:30.0-40.0 Mb,10000000,35000000.5,248956422,0,124.478211,1,35000000.5,0.6363636363636364,0.36363636363636365,6.363636363636363,3.6363636363636362,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,4,40000001,50000000,40.000001,50.0,chr1:40.0-50.0 Mb,10000000,45000000.5,248956422,0,124.478211,1,45000000.5,0.6363636363636364,0.3878314365036644,6.363636363636363,3.878314365036644,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,5,50000001,60000000,50.000001,60.0,chr1:50.0-60.0 Mb,10000000,55000000.5,248956422,0,124.478211,1,55000000.5,0.6363636363636364,0.36363636363636365,6.363636363636363,3.6363636363636362,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,6,60000001,70000000,60.000001,70.0,chr1:60.0-70.0 Mb,10000000,65000000.5,248956422,0,124.478211,1,65000000.5,1.2727272727272727,0.6887526154500295,12.727272727272727,6.887526154500295,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,7,70000001,80000000,70.000001,80.0,chr1:70.0-80.0 Mb,10000000,75000000.5,248956422,0,124.478211,1,75000000.5,0.0,0.0,0.0,0.0,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
Embryoblast,chr1,8,80000001,90000000,80.000001,90.0,chr1:80.0-90.0 Mb,10000000,85000000.5,248956422,0,124.478211,1,85000000.5,0.7272727272727273,0.4283352359778089,7.2727272727272725,4.28335235977809,1971,11,10000000,Human,TabSap,Human (TabSap),#f0c4a6
